month,enterprise_id,name,total images,direct qc_done,qced_images,incorrect_images,true_accuracy,post_qc_tool_accuracy,customer_segment
Jun-26,7a2bacfec,Covert Auto Group,"20,627",41,"20,586","1,903", 90.76 %,99.6%,Ent
Jun-26,7ae19cd76,autokuva_nobg,533,13,520,84, 83.85 %,98.85%,Resellers
Jun-26,7aee28940,Rijschoolchecker,24,24,0,0,,,Resellers
Jun-26,7b1f6456b,Redline Auto Group,52,0,52,4, 92.31 %,100%,Ent
Jun-26,7baa9cc7b,Auto Export Corporation,"1,836",522,"1,314",145, 88.96 %,99.92%,Resellers
Jun-26,7bb652e27,Butler Lexus of South Atlanta,"7,726","3,217","4,509",274, 93.92 %,99.96%,Ent
Jun-26,7cc5888c6,Loyalty Chevrolet/Cadillac,"1,236",391,845,84, 90.06 %,100%,Ent
Jun-26,7d06f7427,Brandon Steven Motors,"34,316","22,778","11,538",912, 92.1 %,99.82%,Ent
Jun-26,7d0ba2fb7,Luxury Auto Plex,679,0,679,80, 88.22 %,99.85%,SMB
Jun-26,7d740344e,Royalty Autohaus ,461,4,457,24, 94.75 %,99.78%,SMB
Jun-26,7f17a5f34,Kayser Chevrolet,"4,166",1,"4,165",357, 91.43 %,99.71%,Ent
Jun-26,7fee7cd1b,East Rent Krzysztof Fiesiak,22,7,15,1, 93.33 %,100%,SMB
Jun-26,80231b12b,Chl Cars Ltd,249,0,249,25, 89.96 %,99.2%,SMB
Jun-26,8029ea3a5,Jidd Motors Mitsubishi,"4,813",979,"3,834",292, 92.38 %,99.71%,Ent
Jun-26,813371ee4,Dave Knapp Ford Lincoln,"2,232",777,"1,455",122, 91.62 %,99.93%,Mid
Jun-26,816b4b9f9,Volvo Cars Fort Washington,914,0,914,170, 81.4 %,100%,Mid
Jun-26,81d94123f,Emerald Motors,"8,183","3,496","4,687",401, 91.44 %,99.89%,Mid
Jun-26,81e4c0fbe,Mossy Motors,"1,678",0,"1,678",260, 84.51 %,99.76%,Mid
Jun-26,81ff9014b,Enterprise Motor Group,"1,024",0,"1,024",140, 86.33 %,99.61%,SMB
Jun-26,82255fce5,Toronto Honda,"78,016","51,980","26,036","2,820", 89.17 %,99.01%,Ent
Jun-26,83284d8fd,The Autohaus,62,0,62,8, 87.1 %,95.16%,SMB
Jun-26,838db311d,Alliance Automotive of Westchester LLC dba White P,"7,051","2,896","4,155",638, 84.65 %,98.63%,Ent
Jun-26,83b02cc1c,Yonkers Auto Gallery,"3,520","2,229","1,291",210, 83.73 %,98.99%,Ent
Jun-26,843540ef9,Impex Auto Sales,"20,165",808,"19,357","2,862", 85.21 %,99.12%,Ent
Jun-26,844554576,Walt Massey Chrysler Dodge Jeep Ram Fiat,"15,867",698,"15,169","1,481", 90.24 %,99.67%,Ent
Jun-26,85b35506d,Vindevers Autohaus of Sylvania,"1,938",347,"1,591",130, 91.83 %,99.75%,Mid
Jun-26,877d82ed4,"Superior Auto, INC","4,641",62,"4,579",498, 89.12 %,99.87%,Mid
Jun-26,87afb1c14,Post Oak Toyota,"7,734","2,834","4,900",602, 87.71 %,99.53%,Mid
Jun-26,87b2e0c86,Auto Park Chrysler Dodge Jeep Ram,"18,001","9,941","8,060",887, 89 %,99.31%,Ent
Jun-26,88014530e,Alpha Motor Club,216,107,109,10, 90.83 %,100%,SMB
Jun-26,88944f333,Blasius Kia,"11,445","8,044","3,401",411, 87.92 %,99.65%,Ent
Jun-26,88b67d13e,Zink Motor Company,781,0,781,99, 87.32 %,99.36%,SMB
Jun-26,88b77af86,Harvest Auto Family,"2,477","1,589",888,37, 95.83 %,99.89%,SMB
Jun-26,891aa976e,Netlook Ext QA ,110,110,0,0,,,SMB
Jun-26,8P1R47T40,Autoland,536,0,536,49, 90.86 %,99.81%,SMB
Jun-26,8a181fd4e,Orangeville Hyundai,927,394,533,19, 96.44 %,100%,Mid
Jun-26,8b26bd689,Think Reliable Auto,"1,000",190,810,154, 80.99 %,99.63%,SMB
Jun-26,8b3f18673,Olympic Hyundai Vancouver,944,1,943,158, 83.24 %,98.73%,Ent
Jun-26,8bbc0dce6,DIOGO MANUEL DA COSTA SANTOS UNIPESSOAL LDA,482,1,481,35, 92.72 %,99.58%,SMB
Jun-26,8beb245f4,5 Star Imports,"2,135",923,"1,212",184, 84.82 %,100%,SMB
Jun-26,8cbe5f508,Buy4Drive_Annually,21,0,21,3, 85.71 %,100%,SMB
Jun-26,8d5afbfea,"Ohio Specialty Services, LTD.","1,388",460,928,177, 80.93 %,97.95%,SMB
Jun-26,8e01fd835,Olson Chevrolet,"10,823","6,026","4,797",590, 87.7 %,97.21%,Ent
Jun-26,8e2f0d75a,carvago2,"28,510",24,"28,486","1,298", 95.44 %,99.99%,SMB
Jun-26,8eafe01f6,Janssen Chrysler Jeep Dodge,"1,279",0,"1,279",112, 91.24 %,99.45%,Ent
Jun-26,8fc60390a,ONE STOP MOTORS MMB LTD,"1,063",0,"1,063",92, 91.35 %,99.62%,SMB
Jun-26,9016eb535,Bridgeton Auto Mall,"3,065","1,290","1,775",108, 93.92 %,100%,Ent
Jun-26,90410e297,Ryan Buick GMC Cadillac,"22,012","7,567","14,445","2,174", 84.95 %,99.3%,Ent
Jun-26,911aafa9c,Toyota of Massapequa,"1,191",387,804,71, 91.17 %,99.25%,Mid
Jun-26,914365f63,2d5f0eb5f Dellenbach Motors,"3,579","1,015","2,564",394, 84.63 %,99.3%,Mid
Jun-26,91e7399ee,Auto X-Change Inc,710,0,710,85, 88.03 %,99.58%,SMB
Jun-26,927d8b415,Korf Motors,"23,223",60,"23,163","2,261", 90.24 %,99.38%,Ent
Jun-26,927f9af2f,Quantrell Auto Group,"5,888",169,"5,719",705, 87.67 %,99.04%,Ent
Jun-26,92b1bce4c,Bemer Motor Cars,677,524,153,30, 80.39 %,100%,SMB
Jun-26,935e4f96c,Terry Auto Group,"2,352",433,"1,919",262, 86.35 %,100%,Ent
Jun-26,9360a5821,Sansone Jr's Auto Group,"8,900","3,325","5,575",337, 93.96 %,99.82%,Ent
Jun-26,93b8cc9c8,Riley Subaru,"2,566",411,"2,155",227, 89.47 %,99.63%,Mid
Jun-26,9404ce99c,Dubizzle Cars L.L.C,"9,528",159,"9,369",928, 90.09 %,99.5%,Ent
Jun-26,943b54863,"Madeira Auto-Car, Lda","1,027","1,027",0,0,,,SMB
Jun-26,9489ec587,Shelly Motors Ltd,"2,502",625,"1,877",148, 92.12 %,99.73%,Mid
Jun-26,948e29a13,Volvo Cars Palm Springs,481,0,481,80, 83.37 %,97.3%,Mid
Jun-26,94fc0aa70,Energy Motors Limited,37,0,37,5, 86.49 %,100%,SMB
Jun-26,95344a582,Mccurley Subaru Of Yakima,"2,344","1,326","1,018",108, 89.39 %,99.8%,SMB
Jun-26,95668d72f,Expert Auto Group,987,38,949,125, 86.83 %,98.52%,SMB
Jun-26,95f8883b5,Street Automotive SL,380,0,380,44, 88.42 %,100%,SMB
Jun-26,9677b7758,mears auto group,"4,031",623,"3,408",246, 92.78 %,99.94%,Ent
Jun-26,96d596c79,Starling Chevrolet,"31,742","20,857","10,885",914, 91.6 %,99.66%,Ent
Jun-26,970376e28,Car Central,"12,631","7,217","5,414","1,261", 76.71 %,95.81%,Ent
Jun-26,970786977,Soave Automotive Group,"8,361","1,350","7,011",463, 93.4 %,99.96%,Ent
Jun-26,9721a8a9a,Haley Automotive Group,"1,779",640,"1,139",57, 95 %,100%,Ent
Jun-26,9760K371U,DealerVision.com,"258,654","50,430","208,224","37,944", 81.78 %,99.5%,Resellers
Jun-26,98466e739,International Auto Sales,196,44,152,23, 84.87 %,97.37%,SMB
Jun-26,9979baabd,"Pearcy Auto Sales, Inc.",256,215,41,10, 75.61 %,95.12%,SMB
Jun-26,999754aca,The Ford Store Morgan Hill,"6,452","3,003","3,449",376, 89.1 %,99.83%,Mid
Jun-26,999d5f35f,Carz.je,63,0,63,8, 87.3 %,100%,SMB
Jun-26,99c36f997,Homan Auto Sales Inc,"5,552","2,078","3,474",372, 89.29 %,99.71%,Ent
Jun-26,99f1c5c5d,Waco Hyundai,"3,003","1,058","1,945",209, 89.25 %,99.95%,Mid
Jun-26,9a5f6bcc0,Marthaler Honda,"1,925",0,"1,925",135, 92.99 %,99.9%,Mid
Jun-26,9a87bacd4,Dean Carter Chevrolet,"8,333","5,654","2,679",316, 88.2 %,99.78%,Mid
Jun-26,9aaa4f1f4,Wiz Leasing Inc,"4,493","2,005","2,488",339, 86.37 %,99.44%,Ent
Jun-26,9bb0e68c6,MEI Inc,"6,306",0,"6,306",809, 87.17 %,99.1%,Mid
Jun-26,9bc114fc6,Liberty CDJR,"3,559","2,194","1,365",310, 77.29 %,98.97%,SMB
Jun-26,9cafef7cb,County Ford,"6,240",200,"6,040",733, 87.86 %,99.69%,Mid
Jun-26,9d4468871,Dutch Miller Kia Charlotte,"6,687","4,104","2,583",308, 88.08 %,98.84%,Ent
Jun-26,9d7892a1e,Auto Gallery Automotive Group,"4,441",1,"4,440",381, 91.42 %,99.8%,Ent
Jun-26,9d8ffebbc,AGAM B.V.,660,1,659,54, 91.81 %,100%,SMB
Jun-26,9dd47c139,BP AUTO FINDERS,524,35,489,61, 87.53 %,98.98%,SMB
Jun-26,9dd6d6cc8,C360-VEHINTER,"2,799","2,799",0,0,,,SMB
Jun-26,9dd9791eb,dimmitt automotive-bentley tampa bay,581,0,581,101, 82.62 %,100%,Ent
Jun-26,9e2cd9630,"Wallingford Auto Park, Inc.","1,257",0,"1,257",133, 89.42 %,99.36%,SMB
Jun-26,9f9d43dd0,Haldeman Lexus of Princeton,"2,063",344,"1,719",563, 67.25 %,100%,Ent
Jun-26,BSX8R2QBJ,Yoga Cars,"2,103",2,"2,101",303, 85.58 %,97.14%,Resellers
Jun-26,EJ6FA0JMV,UNIDAS LOCADORA S.A.,"10,388","10,388",0,0,,,Ent
Jun-26,PGW2JAK2G,Northpoint Toyota _ Australia,583,2,581,69, 88.12 %,98.8%,Mid
Jun-26,QJC7Y1H68,Bergstrom Automotive,"259,889","83,108","176,781","11,617", 93.43 %,99.72%,Ent
Jun-26,TTUPJL4CX,Mega Dealer,"28,164","28,164",0,0,,,Resellers
Jun-26,a0006315a,"Hewlett Volkswagen, LP","9,300","1,062","8,238","1,649", 79.98 %,99.51%,Ent
Jun-26,a08522c45,SLEEK CARS LIMITED,151,20,131,18, 86.26 %,99.24%,SMB
Jun-26,a08cdd6df,Worldwide Motors LTD dba Paragon Acura,"5,548","2,141","3,407",411, 87.94 %,98.44%,Ent
Jun-26,a09261ad1,EV Car Company,923,13,910,75, 91.76 %,99.78%,SMB
Jun-26,a1b6f03f4,Ashland Auto Sales,576,0,576,54, 90.63 %,98.96%,SMB
Jun-26,a23023f71,Wonderstream LDA,118,1,117,10, 91.45 %,100%,SMB
Jun-26,a2941db1d,Ideal Cars,"30,975","12,506","18,469","1,300", 92.96 %,99.73%,Ent
Jun-26,a3883dd65,EWIGO Saint-Maur-des-Fossés,558,558,0,0,,,SMB
Jun-26,a45469aae,Performance Auto Group,"22,257",0,"22,257","1,317", 94.08 %,99.43%,Ent
Jun-26,a4a038cfd,Assured Vehicle Group,310,81,229,71, 69 %,91.7%,SMB
Jun-26,a4e592040,Lambert Buick GMC Inc,"11,524","6,835","4,689",655, 86.03 %,99.59%,Mid
Jun-26,a51dd1815,Great Lakes Auto Group,"24,773","13,176","11,597",866, 92.53 %,99.92%,Ent
Jun-26,a520a773d,Knightsbridge Motors Limited,106,0,106,12, 88.68 %,100%,Ent
Jun-26,a5c8cdf57,MY NAGHI,"17,661","2,302","15,359","1,444", 90.6 %,99.64%,Ent
Jun-26,a5d8dc7f9,Icon Motors Group of Framingham,"3,611",38,"3,573",722, 79.79 %,98.35%,Mid
Jun-26,a69009a5c,DRIVE MOTOR GROUP SA,929,557,372,26, 93.01 %,99.19%,SMB
Jun-26,a73715f5b,Rim Revolution LLC,"21,647",0,"21,647","2,073", 90.42 %,99.46%,Resellers
Jun-26,a831d9c35,orr chevy cadillac,"2,398",119,"2,279",209, 90.83 %,99.87%,Resellers
Jun-26,a87e85346,Vendor Finance Ireland Limited trading as All Set ,93,2,91,10, 89.01 %,100%,SMB
Jun-26,a89d0cdbc,Audi Cape Fear,"5,874",140,"5,734",363, 93.67 %,99.63%,Ent
Jun-26,a8c93bf9f,Towne Ford Inc,"9,199","4,478","4,721",473, 89.98 %,99.58%,Ent
Jun-26,a9fcbfff7,Bush Trucks Leasing,36,0,36,19, 47.22 %,80.56%,SMB
Jun-26,aa323b917,Car Revolution,"3,414",790,"2,624",199, 92.42 %,99.73%,Ent
Jun-26,ab1d7d184,SAARRTH PEHLIGAADI PRIVATE LIMITED,213,213,0,0,,,SMB
Jun-26,ab71c1f45,Njord ApS,57,0,57,13, 77.19 %,100%,SMB
Jun-26,ac7aa888c,Columbus Motorcars LLC DBA - Great Lakes Hyundai o,70,40,30,4, 86.67 %,100%,Ent
Jun-26,acb5f83e1,McGrath Acura of Westmont (Mcgrath Imports),"5,355","2,137","3,218",360, 88.81 %,99.75%,Ent
Jun-26,acd986f51,Platinum Cars,848,257,591,81, 86.29 %,99.83%,SMB
Jun-26,ad0b45242,Hawaii Car,841,16,825,69, 91.64 %,99.76%,SMB
Jun-26,ad2559dcd,"Knapp Chevrolet, Inc.","3,958","2,671","1,287",197, 84.69 %,99.92%,Mid
Jun-26,ad4f39a5b,Autova,"3,540","1,095","2,445",223, 90.88 %,99.96%,SMB
Jun-26,aec6e372f,Grand Motorcars,169,69,100,29, 71 %,92%,Ent
Jun-26,aef07d3d0,Juettner Motors Inc.,"4,775","2,566","2,209",433, 80.4 %,99.86%,Mid
Jun-26,af4625a1f,Northwest Indiana Auto Finance,"6,157","1,960","4,197",757, 81.96 %,98.95%,Mid
Jun-26,af6577a1d,Dondelinger Auto,"6,019","1,778","4,241",233, 94.51 %,99.83%,SMB
Jun-26,b01c03e40,NJ Auto Haus,"2,958",0,"2,958",499, 83.13 %,99.53%,SMB
Jun-26,b047d91bc,Bob Allen Ford- Ottawa,"1,698",867,831,75, 90.97 %,99.76%,Mid
Jun-26,b05fa7383,Petersen CDJR,"1,486",57,"1,429",145, 89.85 %,99.79%,Mid
Jun-26,b0cf1df81,MB Motors,"5,046",187,"4,859",387, 92.04 %,99.44%,SMB
Jun-26,b0f6c6e3e,Integrity Auto Sales,"5,223",16,"5,207",541, 89.61 %,99.14%,SMB
Jun-26,b2c4495ce,Bosstown Motors,449,7,442,83, 81.22 %,97.74%,SMB
Jun-26,b2dd27a91,Car Central Inc.,"2,933",1,"2,932",242, 91.75 %,98.98%,SMB
Jun-26,b3b685b8c,Reliance Motor Group LLC,"1,090",19,"1,071",68, 93.65 %,99.63%,SMB
Jun-26,b4745ec79,Novacti,"7,386","3,527","3,859",329, 91.47 %,99.9%,Ent
Jun-26,b4ee6788e,"Subaru of Columbia (CMSUB, LLC)","2,590",60,"2,530",381, 84.94 %,99.88%,Ent
Jun-26,b542e23cc,Autmotive Marketing Solution - Main,"29,052","2,780","26,272","2,072", 92.11 %,99.87%,Resellers
Jun-26,b544eb5bf,Hatimi Auto LLC,"1,448",0,"1,448",211, 85.43 %,97.31%,SMB
Jun-26,b5b6954c4,Landers Dodge Chrysler Jeep RAM,"3,826",299,"3,527",185, 94.75 %,99.94%,Ent
Jun-26,b6ca2fb16,Eastern Digital,337,0,337,78, 76.85 %,100%,Resellers
Jun-26,b733cdf5d,Jenkins Auto Group,"160,643","72,276","88,367","8,897", 89.93 %,99.5%,Ent
Jun-26,b73a70d16,Dream Automotive,"4,734",24,"4,710",416, 91.17 %,99.47%,Ent
Jun-26,b7982f335,National Auto Trust Company,"9,120","6,076","3,044",406, 86.66 %,97.86%,Ent
Jun-26,b81a8498a,Cornhusker Auto Center,"6,798","3,478","3,320",514, 84.52 %,99.19%,Ent
Jun-26,b8f607c5f,Car City INC,"3,104","1,122","1,982",252, 87.29 %,99.24%,SMB
Jun-26,b91043104,Island Auto Sales,"2,948","1,770","1,178",66, 94.4 %,99.58%,SMB
Jun-26,b9949e885,Main Street Motors,796,0,796,75, 90.58 %,99.5%,SMB
Jun-26,b9eeb4ac3,Pee Dee Auto Sales,"2,513",786,"1,727",224, 87.03 %,99.83%,SMB
Jun-26,b9ef6e63e,Bapchild Motoring World (Kent) Limited,"59,383",0,"59,383","2,834", 95.23 %,99.81%,Ent
Jun-26,baa02e50e,Absolute Rent A Car,813,375,438,47, 89.27 %,98.86%,SMB
Jun-26,bafd919bb,4M Autoplex,"3,131","1,225","1,906",514, 73.03 %,95.28%,SMB
Jun-26,bb1d04fd0,Graff Auto Campus,"24,648","10,668","13,980","1,987", 85.79 %,99.6%,Ent
Jun-26,bb2874744,Buckhannon Toyota,"1,966",0,"1,966",257, 86.93 %,99.14%,Mid
Jun-26,bb5007f65,Eagers Automotive,"2,390","2,390",0,0,,,SMB
Jun-26,bb63009cf,Apex Automotive Group,"31,080",0,"31,080","2,602", 91.63 %,99.74%,Ent
Jun-26,bd04077c1,Netlook Prod Exterior only ,"546,912","546,884",28,11, 60.71 %,85.71%,SMB
Jun-26,bd0d02ef3,Carify Auto Corp,"1,282",0,"1,282",89, 93.06 %,98.99%,SMB
Jun-26,bd1e783db,scoggin dickey cdj (AMS),308,24,284,22, 92.25 %,100%,Ent
Jun-26,be51c3b05,Subaru of Gwinnett,"6,492","2,212","4,280",266, 93.79 %,99.79%,Mid
Jun-26,be8c747b2,Smartlot Solutions,"16,852",503,"16,349","1,067", 93.47 %,99.91%,Resellers
Jun-26,bfb5d64ff,Alpha One Automotive,14,14,0,0,,,Ent
Jun-26,c004299e5,Autoplex 2000 and All Star Buick GMC truck,"6,137","4,096","2,041",273, 86.62 %,99.22%,Ent
Jun-26,c062f2a7a,Jaguar Land Rover San Juan,"3,792","2,282","1,510",213, 85.89 %,99.87%,Mid
Jun-26,c1096eb80,Trevinos Auto Mart ltd,"1,661",44,"1,617",155, 90.41 %,99.81%,SMB
Jun-26,c26ecd519,AUTOLOAD IT LIMITED,39,0,39,2, 94.87 %,100%,Resellers
Jun-26,c28312b27,Sound auto and finance,427,264,163,16, 90.18 %,98.16%,SMB
Jun-26,c333ce31b,C360-MOVILNORTE,"2,583","2,583",0,0,,,SMB
Jun-26,c33bdc2e6,Carter Myers Automotive,"8,994","3,676","5,318",374, 92.97 %,99.23%,Ent
Jun-26,c4fb09929,Phelps Chevrolet,759,0,759,120, 84.19 %,99.34%,Resellers
Jun-26,c60b76594,Auto Express Credit,881,0,881,45, 94.89 %,99.89%,SMB
Jun-26,c65ca1c67,AUTO CENTRAL - SOLE PROPRIETORSHIP  ( DUBAI BRANCH,690,240,450,50, 88.89 %,99.78%,Ent
Jun-26,c66c3062f,Car Bargain,"3,029","2,463",566,118, 79.15 %,98.06%,SMB
Jun-26,c6addf730,AC Sportwagen,421,16,405,46, 88.64 %,100%,SMB
Jun-26,c7e6b569f,Lake Auto Group,"19,162","3,105","16,057","2,593", 83.85 %,98.93%,Ent
Jun-26,c88255cd7,orr nissan (ams),"1,736",0,"1,736",172, 90.09 %,100%,Resellers
Jun-26,c8f835d67,Modern Classic Motors INC,"5,335","1,801","3,534",362, 89.76 %,99.52%,Mid
Jun-26,c918b11d9,Auto Ocasión Saez,214,0,214,18, 91.59 %,99.07%,SMB
Jun-26,c920d46f9,Asbury Automotive Group,"3,233",318,"2,915",379, 87 %,99.69%,Ent
Jun-26,c946af83e,Zeigler Hyundai of Racine,"4,430","1,785","2,645",270, 89.79 %,100%,Ent
Jun-26,c9ad8d13f,Parks Chevrolet Richmond,"4,808","1,063","3,745",475, 87.32 %,99.41%,Ent
Jun-26,ca2345011,Lexus Of Orland,"2,648",0,"2,648",266, 89.95 %,99.06%,Mid
Jun-26,cb2904b17,Taylor BMW,"1,515",241,"1,274",137, 89.25 %,99.76%,Mid
Jun-26,cb2f7ca0c,Navarre Premium select,762,248,514,81, 84.24 %,99.81%,SMB
Jun-26,cb3f40a45,Mondial car Sarl,865,11,854,51, 94.03 %,99.77%,SMB
Jun-26,ccf080137,Noblesville Imports,"3,638",289,"3,349",340, 89.85 %,99.88%,SMB
Jun-26,ccf627d0a,Louyet Re-used,"1,015",1,"1,014",131, 87.08 %,99.21%,Ent
Jun-26,cd34da2f2,Beaver County Auto,"5,998","2,261","3,737",584, 84.37 %,99.2%,Ent
Jun-26,cd4fb95bc,"S&L Motors, Pulaski WI","6,538",147,"6,391",604, 90.55 %,99.42%,Ent
Jun-26,cdca96e86,AutoGiant USA,"10,878","2,985","7,893",985, 87.52 %,99.75%,Mid
Jun-26,cdcfb6158,greenway auto group 2,"24,245",248,"23,997","3,128", 86.97 %,99.55%,Ent
Jun-26,cdea95437,Pearl Chrysler Jeep Dodge & Ram,"2,198",60,"2,138",241, 88.73 %,99.63%,Mid
Jun-26,ce545db1c,Ultimate Motor Cars LLC,"6,912","2,651","4,261",435, 89.79 %,99.72%,Ent
Jun-26,ce93dfe80,Joshua Trownsell,"4,419","1,764","2,655",466, 82.45 %,99.36%,Mid
Jun-26,cecef60ce,Raleigh Imports,947,50,897,148, 83.5 %,99.89%,SMB
Jun-26,cfa16f31b,Husker Chevrolet,"8,309",0,"8,309",795, 90.43 %,99.82%,Ent
Jun-26,d058bfeb5,Richard lawson autoecosse,742,0,742,58, 92.18 %,99.33%,SMB
Jun-26,d05d096b7,House Chevrolet Co.,"3,128",17,"3,111",301, 90.32 %,99.74%,Ent
Jun-26,d0d5ea9c0,Beverly Hills Auto Group,879,208,671,120, 82.12 %,98.21%,SMB
Jun-26,d0da0ce6c,RBM Automotive Group,"36,656","16,481","20,175","2,590", 87.16 %,99.82%,Ent
Jun-26,d0f892cd0,VÄRNAMO BILAFFÄR AB,121,0,121,16, 86.78 %,100%,SMB
Jun-26,d1319edae,Laramie Peak Motors LLC,982,314,668,71, 89.37 %,99.55%,SMB
Jun-26,d1552a209,Soliman Digital Inc.,34,0,34,5, 85.29 %,100%,SMB
Jun-26,d170cd650,Superb Auto Sales,183,1,182,25, 86.26 %,98.9%,SMB
Jun-26,d19521581,Kempton Chevrolet,"2,470",178,"2,292",345, 84.95 %,98.78%,Mid
Jun-26,d20455033,Crown Motors Of Holland,"5,063",0,"5,063",755, 85.09 %,99.78%,Mid
Jun-26,d317be79b,Courtesy Chevrolet Center San Diego,"5,679",0,"5,679",718, 87.36 %,99.89%,Ent
Jun-26,d403d1975,Medgaarden's Southwest Sales Inc,622,170,452,31, 93.14 %,99.56%,SMB
Jun-26,d40ac93db,Velocity Automotive Inc,257,11,246,24, 90.24 %,100%,SMB
Jun-26,d45432dcd,"Runde Chevrolet, Inc.","6,186",0,"6,186",833, 86.53 %,99.81%,Ent
Jun-26,d49ba90cf,North Jersey Automotive,"1,398",570,828,262, 68.36 %,95.29%,Mid
Jun-26,d4aac809f,Pritchard Companies,"10,700",313,"10,387","1,042", 89.97 %,99.64%,Ent
Jun-26,d5c8d1199,Wood Motor Company,"4,544",309,"4,235",454, 89.28 %,99.88%,Ent
Jun-26,d71edc99b,GoldBoyz Auto Sales,434,0,434,97, 77.65 %,100%,SMB
Jun-26,d8dd768a0,Mt Orab Chevy,"7,792","1,317","6,475",445, 93.13 %,99.83%,Ent
Jun-26,d94a891e5,Simmons-Rockwell Automotive Dealerships,"19,036",133,"18,903","1,852", 90.2 %,99.19%,Ent
Jun-26,d9a4651a6,ROCHESTER VOLKSWAGEN,"1,155",0,"1,155",113, 90.22 %,99.48%,Ent
Jun-26,d9e6f6263,Kian Motors INC,"8,649","1,555","7,094","1,007", 85.8 %,97.82%,Mid
Jun-26,da6f191a7,G Town Motors,706,0,706,69, 90.23 %,100%,SMB
Jun-26,daa086783,Voss Village Cadillac,379,21,358,49, 86.31 %,100%,Ent
Jun-26,db13a8514,Berkshire Van Centre,88,0,88,24, 72.73 %,96.59%,SMB
Jun-26,dbaa074cf,GMTI AUTOS,2,0,2,0, 100 %,100%,Mid
Jun-26,dc8229a99,Autohighway,"1,120",332,788,106, 86.55 %,99.75%,SMB
Jun-26,dc955d79f,Clear Auto Dartmouth,304,120,184,24, 86.96 %,99.46%,SMB
Jun-26,dea388e11,Curry Acura,"2,203",734,"1,469",244, 83.39 %,99.73%,Ent
Jun-26,ded3030ea,Auriga Cars,451,451,0,0,,,SMB
Jun-26,df4585633,BROWN BROTHERS AUTOMOTIVE,390,0,390,116, 70.26 %,100%,SMB
Jun-26,e0c2bab61,Buersche Automobile,439,23,416,39, 90.63 %,99.52%,SMB
Jun-26,e2394e4d7,ZT Automotive,"5,934","2,227","3,707",339, 90.86 %,99.68%,Ent
Jun-26,e258a7579,Bob King,"18,944","7,296","11,648","1,413", 87.87 %,99.53%,Ent
Jun-26,e271d9c93,Blasius South,"2,542",4,"2,538",202, 92.04 %,99.8%,Ent
Jun-26,e2ea1524e,Flood Auto Group,"3,472",644,"2,828",557, 80.3 %,99.29%,Ent
Jun-26,e567f183d,Long Automotive Group,"2,202",398,"1,804",241, 86.64 %,98.61%,Ent
Jun-26,e60598d45,JDBNOW,682,9,673,49, 92.72 %,100%,Mid
Jun-26,e73a02036,Emerald Chevrolet,857,289,568,75, 86.8 %,99.65%,Mid
Jun-26,e7667115e,Top one motors,48,21,27,0, 100 %,100%,SMB
Jun-26,e7c70ee5c,Capital Chevrolet Inc.,"15,948","8,263","7,685","1,376", 82.09 %,98.53%,Ent
Jun-26,e80cf936b,Preston Motor Automotive Group,"48,362","21,545","26,817","2,941", 89.03 %,99.47%,Ent
Jun-26,e87ccc17e,"Scotland Motors, Inc.",549,4,545,42, 92.29 %,99.82%,SMB
Jun-26,e89409525,4 Season Motors LLC,"5,887","2,723","3,164",567, 82.08 %,99.34%,SMB
Jun-26,e91b8a8fe,Lewiston Auto,"6,762","3,601","3,161",425, 86.55 %,98.35%,Mid
Jun-26,ea698a06f,AUTO HOUSE NRB,261,0,261,13, 95.02 %,100%,SMB
Jun-26,ea6d12800,Victory Motors - Chesterfield,957,0,957,113, 88.19 %,99.58%,Ent
Jun-26,ea97c42e7,Spangler Subaru,934,655,279,99, 64.52 %,96.42%,Mid
Jun-26,eaab7f702,Amato Hyundai Of Glendale,"1,525",0,"1,525",270, 82.3 %,94.03%,Ent
Jun-26,eaee06605,Jim O’Connor Select Auto,371,157,214,20, 90.65 %,100%,SMB
Jun-26,eb4f0c7af,Dimmitt Automotive Group,"28,743","20,723","8,020",716, 91.07 %,99.71%,Ent
Jun-26,ebc6eda0a,ICL Autos,"21,615","10,161","11,454",423, 96.31 %,99.94%,Ent
Jun-26,ec0a74d67,Team Nissan Inc,"1,767",282,"1,485",172, 88.42 %,99.87%,Mid
Jun-26,ec7fa01a5,Al Piemonte,"4,457","1,059","3,398",253, 92.55 %,99.68%,Ent
Jun-26,eccade830,Harper Chevrolet GMC,617,51,566,57, 89.93 %,100%,Mid
Jun-26,edb88e728,Subaru of Cherry Hill LLC,"1,012",65,947,185, 80.46 %,99.68%,Mid
Jun-26,ef09d889d,Victory Automotive Group,"2,656",174,"2,482",166, 93.31 %,99.6%,Ent
Jun-26,efd988503,SAS SELLIT,358,34,324,39, 87.96 %,100%,SMB
Jun-26,f01410f91,Alliance Cars Limited,"3,728",8,"3,720",293, 92.12 %,98.87%,SMB
Jun-26,f0a3aeb41,"Planet Honda, Planet Hyundai, Leo Payne Honda & Ge","10,019","4,192","5,827",444, 92.38 %,99.57%,Ent
Jun-26,f0b47313d,Lexus of Merrillville,"1,250",0,"1,250",116, 90.72 %,99.52%,Mid
Jun-26,f2bcf9909,Prestige Auto Sales,"1,821",11,"1,810",249, 86.24 %,99.78%,SMB
Jun-26,f2c1c3e12,Jim Schmidt Automotive,"15,559","4,182","11,377","1,988", 82.53 %,97.13%,Ent
